,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102
899,9,0.01,0.76,0.01,0.44,0.15,1.0,0.5,0.59,0.36,0.26,0.0,0.0,0.35,0.69,0.63,0.29,0.37,0.46,0.38,0.32,0.21,0.26,0.25,0.2,0.31,0.24,0.29,0.02,0.3,0.79,0.65,0.17,0.75,0.52,0.47,0.26,0.51,0.24,0.42,0.46,0.45,0.45,0.84,0.65,0.63,0.72,0.63,0.55,0.55,0.01,0.34,0.03,0.2,0.39,0.38,0.44,0.29,0.49,0.45,0.46,0.19,0.78,0.77,0.76,0.8,0.78,0.81,0.43,0.78,0.49,0.5,0.02,0.81,0.45,0.09,0.24,0.73,0.17,0.2,0.46,0.47,0.45,0.42,0.46,0.55,0.44,0.49,0.77,0.33,0.04,0.03,0.62,0.61,0.48,0.6,0.83,0.01,0.28,0.02,0.0,0.38,6
900,6,0.07,0.53,0.07,0.84,0.38,0.09,0.35,0.48,0.28,0.26,0.09,0.97,0.59,0.78,0.23,0.56,0.32,0.14,0.41,0.57,0.47,0.46,0.45,0.27,0.38,0.54,0.5,0.02,0.08,0.17,0.27,0.38,0.25,0.68,0.36,0.28,0.36,0.45,0.26,0.4,0.31,0.3,0.57,0.83,0.83,0.88,0.68,0.29,0.39,0.01,0.1,0.04,0.3,0.35,0.39,0.43,0.25,0.25,0.26,0.26,0.74,0.11,0.22,0.23,0.58,0.68,0.36,0.68,0.1,0.49,0.5,0.06,0.8,0.62,0.11,0.63,0.56,0.05,0.15,0.42,0.4,0.37,0.62,0.55,0.57,0.53,0.37,0.67,0.74,0.0,0.0,0.35,0.47,0.67,0.55,0.53,0.11,0.12,0.77,0.35,0.06,34
901,7,0.0,0.62,0.71,0.37,0.05,0.13,0.46,0.48,0.32,0.48,0.0,0.0,0.17,0.37,0.16,0.22,0.57,0.55,0.46,0.16,0.15,0.23,0.15,0.21,0.09,0.18,0.22,0.02,0.62,0.47,0.65,0.21,0.69,0.29,0.32,0.64,0.43,0.35,0.68,0.47,0.68,0.71,0.62,0.4,0.36,0.35,0.22,0.7,0.66,0.02,0.66,0.0,0.49,0.73,0.67,0.82,0.16,0.21,0.18,0.2,0.85,0.14,0.49,0.45,0.56,0.46,0.72,0.5,0.37,0.52,0.5,0.03,0.49,0.56,0.37,0.59,0.5,0.94,0.13,0.06,0.06,0.08,0.12,0.2,0.24,0.25,0.84,0.51,0.58,0.0,0.0,0.14,0.83,0.57,0.67,0.85,0.05,0.06,0.01,0.0,0.35,48
902,4,0.01,0.37,0.15,0.72,0.02,0.02,0.31,0.39,0.22,0.66,0.0,0.0,0.14,0.24,0.58,0.34,0.73,0.52,0.69,0.15,0.18,0.2,0.15,0.12,0.07,0.34,0.23,0.03,0.53,0.46,0.61,0.17,0.6,0.15,0.28,0.43,0.33,0.38,0.76,0.32,0.64,0.72,0.33,0.5,0.5,0.74,0.44,0.46,0.5,0.01,0.17,0.0,0.2,0.2,0.16,0.22,0.01,0.01,0.01,0.01,0.96,0.03,0.12,0.11,0.29,0.25,0.38,0.58,0.08,0.49,0.5,0.04,0.55,0.61,0.21,0.68,0.44,0.61,0.03,0.03,0.03,0.04,0.03,0.1,0.13,0.13,0.39,0.44,0.39,0.01,0.0,0.03,0.74,0.61,0.64,0.73,0.03,0.11,0.02,0.0,0.18,40
903,2,0.01,0.45,0.61,0.45,0.03,0.19,0.41,0.4,0.24,0.48,0.02,1.0,0.27,0.49,0.18,0.35,0.56,0.34,0.56,0.27,0.25,0.3,0.23,0.09,0.49,0.34,0.36,0.02,0.4,0.33,0.46,0.18,0.66,0.38,0.37,0.53,0.41,0.33,0.65,0.25,0.63,0.67,0.48,0.48,0.46,0.65,0.48,0.5,0.59,0.01,0.23,0.0,0.26,0.42,0.48,0.5,0.05,0.07,0.08,0.07,0.85,0.07,0.27,0.27,0.5,0.43,0.61,0.65,0.21,0.48,0.5,0.03,0.53,0.69,0.51,0.8,0.42,0.52,0.47,0.07,0.06,0.06,0.21,0.23,0.24,0.26,0.47,0.26,0.42,0.0,0.0,0.08,0.77,0.68,0.86,0.86,0.04,0.08,0.0,0.0,0.14,48
904,10,0.07,0.42,0.0,0.95,0.16,0.01,0.4,0.49,0.3,0.39,0.09,1.0,0.34,0.58,0.15,0.7,0.47,0.25,0.45,0.36,0.33,0.33,0.21,0.18,0.16,0.14,0.23,0.03,0.18,0.25,0.25,0.38,0.2,0.6,0.59,0.45,0.46,0.46,0.36,0.39,0.36,0.37,0.47,0.75,0.81,0.8,0.64,0.59,0.65,0.01,0.08,0.01,0.47,0.35,0.33,0.56,0.1,0.07,0.06,0.09,0.92,0.07,0.19,0.17,0.42,0.5,0.28,0.65,0.07,0.43,0.5,0.03,0.92,0.6,0.06,0.49,0.38,0.09,0.11,0.12,0.11,0.11,0.27,0.26,0.26,0.24,0.3,0.33,0.47,0.01,0.0,0.09,0.81,0.58,0.62,0.76,0.04,0.32,0.11,0.0,0.03,55
905,10,0.1,0.7,0.17,0.68,0.23,0.29,0.37,0.54,0.3,0.19,0.11,1.0,0.48,0.74,0.17,0.45,0.27,0.31,0.63,0.44,0.32,0.35,0.26,0.18,0.31,0.25,0.33,0.03,0.15,0.17,0.29,0.26,0.28,0.47,0.24,0.28,0.35,0.33,0.41,0.59,0.56,0.48,0.53,0.66,0.68,0.7,0.62,0.44,0.49,0.02,0.2,0.04,0.28,0.34,0.4,0.42,0.15,0.16,0.18,0.17,0.78,0.18,0.28,0.28,0.58,0.58,0.58,0.57,0.22,0.37,0.5,0.05,0.85,0.57,0.04,0.32,0.79,0.11,0.11,0.38,0.36,0.35,0.54,0.53,0.62,0.54,0.55,0.73,0.33,0.0,0.0,0.23,0.5,0.26,0.31,0.6,0.06,0.26,0.07,0.0,0.18,6
906,6,0.01,0.76,0.05,0.58,0.07,1.0,0.55,0.55,0.35,0.26,0.0,0.0,0.18,0.55,0.68,0.17,0.4,0.96,0.35,0.15,0.14,0.16,0.22,0.09,0.3,0.23,0.23,0.04,0.65,1.0,0.87,0.14,1.0,0.27,0.13,0.39,0.44,0.28,0.44,0.47,0.51,0.5,0.9,0.5,0.49,0.51,0.57,0.2,0.06,0.02,0.45,0.03,0.25,0.27,0.35,0.4,0.42,0.4,0.47,0.49,0.0,0.95,0.8,0.78,0.81,0.79,0.82,0.34,0.96,0.63,0.0,0.02,0.8,0.37,0.34,0.36,0.52,0.51,1.0,0.15,0.14,0.14,0.13,0.2,0.22,0.21,0.51,0.44,0.32,0.0,0.02,0.71,0.6,0.55,0.79,0.78,0.01,0.32,0.04,0.0,0.41,6
907,9,0.0,0.39,0.15,0.73,0.15,0.22,0.48,0.62,0.4,0.23,0.02,1.0,0.26,0.73,0.18,0.23,0.24,0.2,0.18,0.28,0.27,0.28,0.28,0.2,0.31,0.25,0.29,0.01,0.22,0.32,0.39,0.21,0.3,0.69,0.21,0.26,0.35,0.29,0.89,0.38,0.88,0.92,0.49,0.51,0.53,0.71,0.28,0.48,0.56,0.0,0.12,0.01,0.4,0.44,0.49,0.78,0.18,0.17,0.17,0.25,0.8,0.26,0.25,0.21,0.4,0.55,0.37,0.22,0.28,0.71,0.0,0.03,0.59,0.2,0.13,0.49,0.83,0.27,0.0,0.12,0.11,0.1,0.29,0.27,0.26,0.28,0.3,0.28,0.51,0.0,0.0,0.19,0.6,0.21,0.59,0.7,0.03,0.1,0.06,0.0,0.32,48
908,1,0.11,0.59,0.07,0.9,0.13,0.13,0.53,0.49,0.31,0.2,0.13,1.0,0.52,0.78,0.11,0.55,0.26,0.08,0.21,0.53,0.45,0.45,0.31,0.46,0.38,0.33,0.47,0.04,0.12,0.11,0.16,0.51,0.2,0.73,0.2,0.36,0.15,0.54,0.34,0.36,0.46,0.42,0.64,0.77,0.81,0.84,0.74,0.5,0.56,0.02,0.13,0.06,0.34,0.44,0.49,0.52,0.27,0.31,0.31,0.3,0.78,0.12,0.19,0.2,0.65,0.73,0.51,0.58,0.17,0.45,0.5,0.15,0.62,0.55,0.04,0.28,0.9,0.06,0.13,0.4,0.4,0.41,0.6,0.55,0.61,0.58,0.58,0.76,0.51,0.0,0.0,0.34,0.1,0.23,0.33,0.09,0.07,0.28,0.04,0.67,0.12,12
909,10,0.07,0.53,0.02,0.64,0.25,0.63,0.41,0.58,0.38,0.33,0.08,1.0,0.47,0.68,0.24,0.45,0.37,0.3,0.47,0.45,0.38,0.42,0.43,0.24,0.35,0.28,0.36,0.04,0.2,0.34,0.4,0.28,0.33,0.63,0.52,0.27,0.43,0.38,0.49,0.5,0.61,0.57,0.6,0.6,0.58,0.68,0.59,0.49,0.54,0.03,0.28,0.07,0.47,0.55,0.57,0.62,0.66,0.67,0.63,0.63,0.47,0.59,0.53,0.48,0.58,0.55,0.61,0.44,0.51,0.6,0.0,0.03,0.91,0.47,0.11,0.16,0.54,0.19,0.19,0.53,0.53,0.54,0.68,0.62,0.69,0.61,0.61,0.59,0.24,0.01,0.0,0.59,0.48,0.49,0.52,0.74,0.02,0.59,0.1,0.0,0.37,6
910,4,0.32,0.32,0.54,0.53,0.15,0.02,0.5,0.72,0.55,0.26,0.33,1.0,0.34,0.75,0.36,0.53,0.28,0.18,0.29,0.42,0.4,0.49,0.25,0.21,0.26,0.31,0.47,0.21,0.3,0.16,0.21,0.66,0.21,0.66,0.26,0.51,0.19,0.59,0.5,0.71,0.57,0.56,0.35,0.52,0.55,0.66,0.46,0.62,0.64,0.16,0.49,0.07,0.62,0.71,0.75,0.72,0.22,0.22,0.21,0.19,0.89,0.06,0.13,0.1,0.27,0.37,0.24,0.37,0.12,0.61,0.0,0.36,0.71,0.34,0.08,0.26,0.73,0.22,0.15,0.2,0.21,0.24,0.33,0.33,0.36,0.35,0.39,0.51,0.35,0.13,0.0,0.15,0.56,0.29,0.4,0.44,0.26,0.2,0.16,0.72,0.35,37
911,4,0.04,0.77,0.0,0.98,0.06,0.03,0.61,0.53,0.34,0.33,0.06,1.0,0.44,0.67,0.39,0.67,0.43,0.22,0.62,0.41,0.32,0.3,0.13,0.13,0.23,0.46,0.53,0.02,0.12,0.05,0.12,0.49,0.18,0.56,0.29,0.54,0.27,0.55,0.19,0.33,0.29,0.25,0.85,0.84,0.9,0.87,0.84,0.31,0.29,0.0,0.03,0.0,0.17,0.2,0.27,0.3,0.02,0.03,0.03,0.03,0.94,0.03,0.95,0.99,0.82,0.88,0.54,0.78,0.13,0.26,0.5,0.02,0.91,0.73,0.02,0.43,0.56,0.06,0.06,0.19,0.18,0.19,0.25,0.26,0.29,0.25,0.23,0.22,0.14,0.0,0.0,0.06,0.72,0.71,0.67,0.74,0.03,0.29,0.2,0.0,0.06,49
912,7,1.0,0.44,0.1,0.72,0.1,0.37,0.41,0.53,0.33,0.3,1.0,1.0,0.29,0.64,0.21,0.38,0.36,0.27,0.37,0.3,0.31,0.34,0.23,0.12,0.29,0.21,0.26,1.0,0.37,0.3,0.36,0.31,0.41,0.57,0.31,0.33,0.34,0.4,0.69,0.47,0.72,0.73,0.54,0.54,0.53,0.58,0.55,0.51,0.53,0.72,0.36,0.57,0.43,0.53,0.57,0.61,0.26,0.28,0.27,0.27,0.68,0.25,0.39,0.34,0.47,0.51,0.43,0.52,0.33,0.57,0.0,1.0,0.48,0.5,0.29,0.32,0.71,0.42,0.24,0.16,0.15,0.17,0.31,0.31,0.35,0.31,0.55,0.56,0.42,1.0,0.63,0.25,0.29,0.4,0.65,0.44,1.0,0.2,0.18,0.26,0.45,4
913,1,0.04,0.58,0.02,0.96,0.09,0.01,0.95,0.83,0.91,0.32,0.05,1.0,0.27,0.62,0.6,0.65,0.43,0.19,0.53,0.35,0.24,0.23,0.23,0.09,0.21,0.13,0.2,0.04,0.44,0.14,0.18,0.51,0.29,0.49,0.31,0.72,0.28,0.45,0.2,0.7,0.22,0.22,0.39,0.69,0.76,0.77,0.67,0.51,0.56,0.01,0.17,0.01,0.59,0.6,0.73,0.65,0.11,0.09,0.1,0.09,0.94,0.04,0.11,0.13,0.4,0.47,0.31,0.6,0.06,0.48,0.5,0.02,0.9,0.56,0.14,0.49,0.44,0.08,0.09,0.1,0.09,0.09,0.17,0.19,0.19,0.17,0.62,0.04,0.25,0.0,0.0,0.07,0.81,0.41,0.4,0.77,0.08,0.1,0.02,0.0,0.05,19
914,10,0.0,0.37,0.38,0.69,0.04,0.02,0.34,0.48,0.3,0.47,0.02,1.0,0.25,0.56,0.24,0.4,0.55,0.33,0.54,0.27,0.3,0.35,0.16,0.13,0.16,0.14,0.23,0.01,0.24,0.35,0.46,0.25,0.28,0.57,0.26,0.36,0.41,0.27,0.51,0.35,0.49,0.52,0.39,0.55,0.5,0.76,0.4,0.86,0.77,0.01,0.35,0.0,0.43,0.4,0.38,0.68,0.04,0.03,0.03,0.05,0.95,0.03,0.15,0.15,0.4,0.37,0.44,0.6,0.12,0.44,0.5,0.01,0.77,0.61,0.19,0.41,0.5,0.34,0.07,0.11,0.09,0.09,0.21,0.24,0.26,0.29,0.36,0.28,0.46,0.0,0.0,0.03,0.77,0.61,0.66,0.76,0.02,0.1,0.08,0.0,0.53,45
915,9,0.01,0.3,0.06,0.92,0.1,0.05,0.33,0.47,0.28,0.52,0.02,1.0,0.35,0.54,0.18,0.63,0.56,0.18,0.59,0.4,0.36,0.35,0.33,0.35,0.29,0.31,0.32,0.01,0.15,0.21,0.29,0.42,0.18,0.6,0.29,0.58,0.21,0.56,0.49,0.54,0.56,0.55,0.48,0.61,0.66,0.58,0.72,0.55,0.61,0.01,0.19,0.0,0.5,0.48,0.43,0.41,0.17,0.14,0.11,0.1,0.89,0.07,0.25,0.19,0.33,0.51,0.17,0.52,0.07,0.55,0.0,0.02,0.82,0.43,0.02,0.41,0.0,0.13,0.32,0.23,0.21,0.2,0.49,0.45,0.45,0.41,0.52,0.48,0.61,0.0,0.0,0.14,0.52,0.68,0.71,0.68,0.0,0.7,0.81,0.0,0.17,34
916,7,0.04,0.27,0.09,0.92,0.04,0.0,0.35,0.34,0.25,0.74,0.06,1.0,0.16,0.23,0.09,0.48,0.77,0.39,0.67,0.23,0.26,0.25,0.18,0.02,0.31,0.0,0.25,0.05,0.44,0.39,0.43,0.29,0.42,0.3,0.24,0.65,0.4,0.45,0.48,0.41,0.5,0.51,0.36,0.51,0.56,0.54,0.48,0.59,0.53,0.02,0.26,0.0,0.16,0.15,0.14,0.13,0.02,0.01,0.01,0.01,0.94,0.03,0.14,0.12,0.25,0.35,0.15,0.59,0.05,0.56,0.0,0.11,0.49,0.53,0.45,0.86,0.0,0.48,0.39,0.06,0.06,0.08,0.07,0.11,0.12,0.1,0.5,0.18,0.24,0.0,0.02,0.04,0.78,0.73,0.8,0.74,0.04,0.21,0.23,0.0,0.22,54
917,9,0.13,0.55,0.05,0.78,0.14,0.32,0.37,0.55,0.27,0.12,0.14,0.99,0.44,0.85,0.22,0.39,0.16,0.17,0.24,0.4,0.33,0.34,0.34,0.13,0.38,0.24,0.29,0.08,0.25,0.19,0.23,0.42,0.25,0.78,0.53,0.31,0.31,0.5,0.48,0.35,0.57,0.55,0.61,0.7,0.71,0.76,0.61,0.55,0.54,0.03,0.16,0.04,0.37,0.47,0.57,0.62,0.18,0.2,0.22,0.22,0.73,0.21,0.33,0.33,0.6,0.62,0.55,0.62,0.29,0.47,0.5,0.18,0.59,0.62,0.1,0.31,0.92,0.28,0.18,0.21,0.19,0.18,0.39,0.38,0.44,0.4,0.45,0.64,0.31,0.0,0.03,0.21,0.27,0.22,0.49,0.24,0.14,0.16,0.04,0.0,0.09,4
918,10,0.2,0.94,0.28,0.34,0.41,0.95,0.51,0.64,0.43,0.19,0.21,1.0,0.34,0.67,0.18,0.25,0.29,0.63,0.29,0.31,0.19,0.23,0.27,0.2,0.25,0.22,0.25,0.22,0.49,0.75,0.71,0.2,0.6,0.47,0.61,0.26,0.73,0.27,0.44,0.65,0.54,0.51,1.0,0.57,0.49,0.61,0.53,0.31,0.22,0.15,0.58,0.28,0.49,0.56,0.61,0.67,1.0,1.0,1.0,1.0,0.13,1.0,1.0,1.0,0.98,0.9,1.0,0.44,1.0,0.62,0.0,0.11,0.8,0.48,0.32,0.21,0.5,0.34,0.25,0.33,0.32,0.33,0.5,0.49,0.57,0.49,0.82,0.8,0.21,0.12,0.01,0.94,0.43,0.34,0.67,0.66,0.06,0.48,0.18,0.42,0.67,6
919,5,0.0,0.72,0.02,0.57,0.03,1.0,0.62,0.51,0.35,0.46,0.0,0.0,0.06,0.12,0.51,0.22,0.7,0.98,0.7,0.05,0.05,0.06,0.04,0.03,0.37,0.15,0.18,0.05,1.0,1.0,0.93,0.13,1.0,0.03,0.27,0.4,0.34,0.29,0.38,0.45,0.51,0.48,0.86,0.41,0.37,0.43,0.41,0.13,0.09,0.02,0.41,0.03,0.38,0.44,0.44,0.45,0.92,0.93,0.85,0.8,0.0,1.0,0.84,0.82,0.78,0.75,0.78,0.54,0.55,0.48,0.5,0.01,0.71,0.56,0.31,0.55,0.27,0.8,0.59,0.06,0.06,0.06,0.02,0.11,0.13,0.1,0.68,0.56,0.49,0.0,0.0,1.0,0.44,0.61,0.65,0.57,0.01,0.23,0.01,0.0,0.07,4
920,8,0.02,0.47,0.11,0.83,0.02,0.19,0.44,0.44,0.28,0.52,0.0,0.0,0.24,0.42,0.47,0.33,0.63,0.3,0.32,0.26,0.24,0.24,0.2,0.26,0.26,0.19,0.22,0.03,0.39,0.43,0.54,0.2,0.57,0.36,0.46,0.34,0.57,0.32,0.45,0.23,0.46,0.48,0.52,0.7,0.67,0.76,0.79,0.37,0.34,0.01,0.17,0.01,0.31,0.38,0.4,0.54,0.09,0.09,0.09,0.11,0.86,0.11,0.32,0.31,0.5,0.45,0.58,0.59,0.21,0.51,0.5,0.06,0.51,0.62,0.08,0.5,0.52,0.69,0.3,0.07,0.08,0.09,0.21,0.23,0.25,0.25,0.38,0.39,0.46,0.0,0.0,0.11,0.78,0.55,0.68,0.82,0.05,0.09,0.02,0.0,0.14,48
921,10,0.02,0.09,0.11,0.91,0.01,0.04,0.06,0.06,0.04,1.0,0.03,1.0,0.52,0.0,0.35,0.85,1.0,0.11,0.95,0.66,1.0,1.0,0.32,0.35,0.52,0.37,0.4,0.01,0.15,0.11,0.17,0.62,0.13,0.04,0.09,0.41,0.12,0.63,0.42,0.09,0.36,0.4,0.0,0.56,0.55,0.59,0.5,0.61,0.43,0.0,0.07,0.01,0.26,0.28,0.34,0.34,0.11,0.1,0.11,0.11,0.9,0.07,0.03,0.03,0.1,0.08,0.16,0.75,0.06,0.64,0.0,0.29,0.0,0.76,0.01,0.31,0.71,0.13,0.04,0.49,0.68,1.0,0.29,0.41,0.56,0.43,0.49,0.54,0.31,0.0,0.02,0.17,0.0,0.59,0.53,0.31,0.03,0.15,0.01,0.61,0.22,12
922,1,0.02,0.97,0.09,0.84,0.36,0.02,1.0,1.0,1.0,0.13,0.0,0.0,0.05,0.64,0.41,0.5,0.19,0.26,0.3,0.28,0.09,0.09,0.15,0.08,0.14,0.16,0.15,0.05,1.0,0.13,0.15,0.94,0.56,0.09,0.08,1.0,0.18,0.67,0.05,1.0,0.1,0.08,0.3,0.57,0.61,0.67,0.65,0.48,0.5,0.0,0.21,0.01,1.0,1.0,1.0,0.96,0.79,0.63,0.51,0.41,0.83,0.07,0.13,0.12,0.29,0.35,0.32,0.15,0.15,0.62,0.0,0.01,0.82,0.17,0.07,0.43,0.42,0.4,0.17,0.13,0.13,0.13,0.23,0.26,0.32,0.24,1.0,0.26,0.15,0.06,0.0,0.25,0.62,0.0,0.0,0.41,0.02,0.26,0.05,0.0,0.1,39
923,3,0.04,0.34,0.03,0.9,0.2,0.05,0.37,0.41,0.23,0.41,0.05,1.0,0.41,0.58,0.46,0.66,0.41,0.26,0.65,0.47,0.41,0.4,0.43,0.2,0.38,0.27,0.38,0.02,0.19,0.1,0.14,0.56,0.29,0.56,0.24,0.83,0.18,0.73,0.47,0.28,0.5,0.5,0.41,0.66,0.72,0.75,0.65,0.43,0.43,0.01,0.13,0.01,0.3,0.25,0.38,0.41,0.08,0.06,0.08,0.08,0.91,0.05,0.2,0.19,0.37,0.43,0.3,0.57,0.08,0.42,0.5,0.04,0.81,0.54,0.15,0.62,0.46,0.14,0.07,0.13,0.13,0.15,0.22,0.21,0.21,0.23,0.08,0.04,0.18,0.0,0.01,0.11,0.35,0.48,0.62,0.57,0.09,0.08,0.38,0.0,0.1,53
924,1,0.01,0.44,0.04,0.88,0.3,0.02,0.84,0.87,0.91,0.42,0.0,0.0,0.12,0.48,0.27,0.51,0.45,0.33,0.5,0.19,0.17,0.16,0.18,0.09,0.27,0.45,0.36,0.02,0.59,0.41,0.39,0.45,0.42,0.23,0.14,0.8,0.25,0.51,0.24,0.93,0.51,0.38,0.34,0.59,0.63,0.59,0.63,0.38,0.46,0.0,0.1,0.01,1.0,0.97,0.94,0.82,0.46,0.36,0.31,0.25,0.88,0.04,0.11,0.09,0.26,0.34,0.25,0.37,0.12,0.59,0.0,0.03,0.62,0.35,0.03,0.43,0.58,0.31,0.17,0.07,0.07,0.08,0.1,0.14,0.16,0.13,0.51,0.17,0.21,0.0,0.0,0.17,0.59,0.22,0.15,0.37,0.02,0.15,0.01,0.0,0.07,29
925,8,0.08,0.43,0.08,0.9,0.12,0.03,0.38,0.55,0.4,0.55,0.09,1.0,0.45,0.53,0.18,0.55,0.59,0.26,0.57,0.47,0.4,0.39,0.41,0.26,0.28,0.4,0.41,0.03,0.17,0.25,0.35,0.37,0.35,0.53,0.31,0.58,0.25,0.49,0.2,0.65,0.26,0.25,0.48,0.71,0.73,0.85,0.68,0.53,0.51,0.02,0.14,0.05,0.33,0.32,0.3,0.31,0.27,0.24,0.2,0.19,0.73,0.14,0.24,0.21,0.42,0.53,0.32,0.52,0.05,0.55,0.5,0.04,0.88,0.47,0.07,0.47,0.0,0.05,0.16,0.5,0.47,0.44,0.46,0.56,0.66,0.58,0.44,0.57,0.56,0.01,0.0,0.35,0.78,0.74,0.79,0.72,0.02,0.59,0.94,0.52,0.32,25
926,10,0.01,0.43,0.01,0.98,0.03,0.02,0.43,0.44,0.26,0.35,0.02,1.0,0.42,0.68,0.22,0.66,0.4,0.16,0.51,0.42,0.38,0.36,0.6,0.0,0.22,0.16,0.44,0.0,0.08,0.08,0.16,0.33,0.26,0.66,0.4,0.51,0.37,0.45,0.3,0.34,0.38,0.36,0.49,0.77,0.79,0.9,0.67,0.69,0.72,0.0,0.02,0.0,0.35,0.72,0.63,0.53,0.03,0.06,0.05,0.04,0.96,0.02,0.19,0.19,0.47,0.53,0.25,0.78,0.04,0.35,0.5,0.01,0.85,0.73,0.09,0.37,0.42,0.06,0.05,0.15,0.13,0.13,0.28,0.27,0.28,0.3,0.23,0.14,0.22,0.0,0.0,0.03,0.84,0.71,0.84,0.85,0.02,0.15,0.06,0.0,0.14,39
927,4,0.03,0.45,0.01,0.94,0.09,0.08,0.43,0.53,0.31,0.33,0.05,1.0,0.29,0.71,0.35,0.44,0.37,0.18,0.47,0.29,0.28,0.26,0.3,0.17,0.28,0.42,0.33,0.02,0.2,0.06,0.26,0.32,0.15,0.66,0.3,0.35,0.35,0.41,0.61,0.32,0.61,0.64,0.59,0.64,0.73,0.7,0.64,0.55,0.55,0.01,0.08,0.01,0.17,0.24,0.28,0.29,0.04,0.05,0.05,0.05,0.9,0.03,0.53,0.46,0.49,0.62,0.32,0.59,0.14,0.55,0.5,0.03,0.81,0.53,0.05,0.31,0.69,0.2,0.19,0.16,0.15,0.14,0.29,0.26,0.25,0.25,0.23,0.41,0.22,0.0,0.02,0.09,0.73,0.51,0.81,0.74,0.03,0.27,0.15,0.0,0.11,49
928,5,0.02,0.27,0.13,0.89,0.02,0.01,0.5,0.46,0.43,0.75,0.0,0.0,0.11,0.14,0.17,0.46,0.8,0.47,0.87,0.19,0.19,0.19,0.16,0.07,0.1,0.03,0.27,0.04,0.58,0.36,0.44,0.25,0.95,0.1,0.27,0.52,0.39,0.4,0.52,0.44,0.44,0.49,0.31,0.52,0.54,0.49,0.52,0.32,0.35,0.01,0.31,0.0,0.47,0.41,0.33,0.37,0.06,0.04,0.03,0.03,0.95,0.03,0.11,0.1,0.25,0.27,0.24,0.59,0.04,0.55,0.0,0.07,0.46,0.58,0.38,0.87,0.13,0.5,0.2,0.05,0.05,0.06,0.08,0.11,0.12,0.13,0.7,0.22,0.42,0.02,0.0,0.05,0.84,0.69,0.74,0.8,0.02,0.22,0.04,0.0,0.22,54
929,2,0.01,0.53,0.0,0.99,0.02,0.01,0.45,0.52,0.33,0.25,0.03,1.0,0.37,0.71,0.28,0.42,0.36,0.12,0.41,0.33,0.26,0.24,0.16,0.15,0.45,0.22,0.33,0.01,0.13,0.45,0.49,0.13,0.34,0.63,0.44,0.29,0.5,0.26,0.48,0.31,0.51,0.51,0.52,0.69,0.69,0.76,0.62,0.65,0.67,0.0,0.06,0.0,0.15,0.11,0.09,0.08,0.01,0.0,0.0,0.0,0.98,0.02,0.21,0.23,0.58,0.56,0.55,0.76,0.11,0.39,0.5,0.02,0.83,0.76,0.02,0.35,0.6,0.15,0.2,0.14,0.12,0.1,0.31,0.3,0.3,0.34,0.42,0.21,0.25,0.0,0.0,0.01,0.84,0.66,0.59,0.83,0.03,0.14,0.04,0.0,0.16,29
930,1,0.01,0.56,0.12,0.45,1.0,0.25,0.31,0.58,0.35,0.4,0.03,1.0,0.36,0.63,0.47,0.44,0.36,0.57,0.42,0.35,0.35,0.37,0.39,0.18,0.34,0.31,0.32,0.02,0.3,0.26,0.27,0.69,0.26,0.45,0.12,1.0,0.21,0.75,0.38,0.48,0.52,0.48,0.51,0.61,0.56,0.76,0.57,0.43,0.4,0.0,0.16,0.03,0.37,0.48,0.55,0.62,0.76,0.86,0.89,0.93,0.43,0.39,0.32,0.28,0.46,0.49,0.47,0.32,0.36,0.68,0.0,0.02,0.69,0.32,0.05,0.12,0.75,0.23,0.35,0.34,0.38,0.4,0.42,0.42,0.48,0.42,0.45,0.6,0.36,0.02,0.05,0.87,0.32,0.14,0.31,0.42,0.02,0.21,0.07,0.0,0.14,6
931,8,0.0,0.63,0.02,0.97,0.06,0.02,0.44,0.41,0.28,0.18,0.02,0.87,0.76,0.88,0.31,0.78,0.24,0.09,0.27,0.72,0.55,0.54,0.59,0.0,0.17,0.0,0.21,0.0,0.0,0.07,0.08,0.67,0.31,0.75,0.44,0.5,0.13,0.78,0.15,0.39,0.22,0.19,0.62,0.89,0.92,0.96,0.78,0.61,0.75,0.0,0.02,0.0,0.11,0.14,0.19,0.16,0.03,0.03,0.04,0.03,0.92,0.01,0.18,0.21,0.69,0.72,0.3,0.91,0.01,0.19,0.5,0.0,0.91,0.87,0.06,0.24,0.52,0.01,0.1,0.53,0.48,0.47,0.57,0.6,0.62,0.61,0.59,0.51,0.44,0.0,0.0,0.12,0.7,0.77,0.78,0.81,0.05,0.06,0.14,0.0,0.02,25
